chapter_idx,chapter_title,event_idx,word_count,prefix-probing_rougeL,simple_agent_extraction_rougeL,simple_agent_extraction_refined_best_rougeL,simple_agent_extraction_refined_first_rougeL,prefix-probing_weighted_rougeL,simple_agent_extraction_weighted_rougeL,simple_agent_extraction_refined_best_weighted_rougeL,simple_agent_extraction_refined_first_weighted_rougeL
13,Chapter 13,0,148,0.13008130081300814,0.2845528455284553,0.3008130081300813,0.3008130081300813,0.00025456896464609005,0.0005568696101633219,0.0005886907307440832,0.0005886907307440832
13,Chapter 13,1,194,0.14285714285714285,0.34523809523809523,0.47023809523809523,0.47023809523809523,0.00036646504792380545,0.0008856238658158633,0.001206280782749193,0.001206280782749193
13,Chapter 13,2,318,0.2302158273381295,0.36330935251798563,0.4460431654676259,0.38848920863309355,0.0009680352404401288,0.0015276806138195783,0.0018755682783527495,0.0016335594682427173
13,Chapter 13,3,614,0.19960861056751467,0.19960861056751467,0.25440313111545987,0.25440313111545987,0.001620602529400656,0.001620602529400656,0.0020654738119812283,0.0020654738119812283
13,Chapter 13,4,174,0.1232876712328767,0.410958904109589,0.6027397260273972,0.5,0.0002836597835998274,0.0009455326119994247,0.0013867811642658229,0.0011503980112659666
13,Chapter 13,5,281,0.13360323886639677,0.291497975708502,0.5870445344129555,0.3643724696356275,0.0004964233216282429,0.001083105429007075,0.002181253988972582,0.001353881786258844
13,Chapter 13,6,504,0.20823798627002288,0.30892448512585813,0.30892448512585813,0.30892448512585813,0.0013877759643520949,0.002058788518544317,0.002058788518544317,0.002058788518544317
14,Chapter 14,0,390,0.19626168224299065,0.29283489096573206,0.3956386292834891,0.3582554517133956,0.0010121129780071186,0.0015101368243280817,0.0020402912413794295,0.0018475078169971214
14,Chapter 14,1,191,0.16556291390728478,0.3443708609271523,0.36423841059602646,0.36423841059602646,0.00041814345008715775,0.0008697383761812879,0.000919915590191747,0.000919915590191747
14,Chapter 14,2,342,0.11857707509881422,0.3557312252964427,0.4189723320158103,0.4189723320158103,0.0005362356819585125,0.0016087070458755375,0.0018946994095867442,0.0018946994095867442
14,Chapter 14,3,298,0.21052631578947367,0.38596491228070173,0.4605263157894737,0.4298245614035088,0.0008295671079425483,0.0015208730312280053,0.0018146780486243243,0.0016936995120493694
14,Chapter 14,4,265,0.1906779661016949,0.3644067796610169,0.4110169491525424,0.4110169491525424,0.0006681519717682959,0.0012769126571571877,0.0014402386947005492,0.0014402386947005492
14,Chapter 14,5,544,0.14831460674157304,0.4,0.4764044943820225,0.45393258426966293,0.0010668704687199606,0.0028773173247295908,0.003426917263161085,0.0032652702224459395
